target_id,length,eff_length,est_counts,tpm
PRQ54713,3160,2883.7,6.0,6.08919
PRQ58559,1387,1110.7,33.0,86.9511
PRQ60141,3275,2998.7,2.0,1.95189
PRQ60345,798,524.764,2.0,11.1538
PRQ57613,1949,1672.7,27.0,47.2393
PRQ58906,2299,2022.7,16.0,23.1498
PRQ59666,962,686.049,27.0,115.177
PRQ54944,285,59.7064,2.0,98.0319
PRQ54542,1812,1535.7,39.0,74.3218
PRQ55866,3188,2911.7,2.0,2.01021
PRQ59662,1226,949.701,1.0,3.08157
PRQ57529,1158,881.701,3.0,9.95768
PRQ57394,1032,755.701,3.0,11.618
PRQ58371,1396,1119.7,2.0,5.22741
PRQ55499,1115,838.701,4.0,13.9576
PRQ60139,1385,1108.7,22.0,58.072
PRQ57137,1806,1529.7,1.0,1.91316
PRQ60371,4081,3804.7,23.0,17.6915
PRQ56257,704,431.626,2.0,13.5607
PRQ59960,2637,2360.7,1.0,1.2397
PRQ58968,4046,3769.7,51.0,39.5933
PRQ59170,2125,1848.7,10.0,15.8304
PRQ59475,1076,799.701,40.0,146.383
PRQ57081,1906,1629.7,71.0,127.5
PRQ60378,2494,2217.7,11.0,14.516
PRQ59801,1237,960.701,1.0211,3.11055
PRQ59208,1065,788.701,4.0,14.8425
PRQ59645,1966,1689.7,25.0,43.3001
PRQ60405,298,65.9817,1.2339,54.7287
PRQ56334,458,189.85,21.6469,333.69
PRQ54743,2447,2170.7,15.0,20.2232
PRQ59225,1347,1070.7,2.0,5.46664
PRQ58016,755,482.116,5.0,30.3513
PRQ59642,1350,1073.7,8.0,21.8054
PRQ58624,6487,6210.7,57.0,26.8592
PRQ54406,1852,1575.7,1.0,1.85731
PRQ57447,5382,5105.7,4.0,2.29278
PRQ54778,489,219.582,2.0,26.6558
PRQ57794,1730,1453.7,9.0,18.1186
PRQ59751,2140,1863.7,23.0,36.1169
PRQ58671,2262,1985.7,34.0,50.1099
PRQ58202,4176,3899.7,2.0,1.50092
PRQ55446,714,441.582,2.0,13.2549
PRQ55999,10713,10436.7,29.0,8.13192
PRQ55542,1052,775.701,3.0,11.3184
PRQ60473,1553,1276.7,15.0,34.3843
PRQ57520,7966,7689.7,11.742,4.46878
PRQ60380,5786,5509.7,3.0,1.5935
PRQ59613,2201,1924.7,3.0,4.56159
PRQ57669,2402,2125.7,10.0,13.7675
PRQ58502,3156,2879.7,21.0,21.3418
PRQ55911,1463,1186.7,3.0,7.39841
PRQ55186,1716,1439.7,4.30943,8.76003
PRQ58261,4339,4062.7,96.0,69.1536
PRQ59343,2299,2022.7,28.0,40.5121
PRQ58304,1033,756.701,4.0,15.4701
PRQ57652,3952,3675.7,14.0,11.1467
PRQ55703,521,251.067,1.0,11.6565
PRQ59346,1787,1510.7,22.0,42.6189
PRQ56206,824,550.441,8.0,42.5341
PRQ57598,1441,1164.7,3.0,7.53816
PRQ58828,518,248.067,1.0,11.7975
PRQ59049,1583,1306.7,1.0,2.23966
PRQ58137,2276,1999.7,69.0,100.982
PRQ57415,1794,1517.7,58.0,111.841
PRQ57094,1925,1648.7,1.0,1.77507
PRQ60329,3222,2945.7,18.0,17.8831
PRQ58585,3009,2732.7,44.0,47.1215
PRQ59711,2321,2044.7,106.0,151.717
PRQ58168,1044,767.701,3.0,11.4364
PRQ55857,1422,1145.7,2.0,5.10878
PRQ60044,1630,1353.7,14.0,30.2666
PRQ58370,1090,813.701,1.0,3.59661
PRQ57621,1839,1562.7,1.0,1.87276
PRQ58343,1347,1070.7,4.0,10.9333
PRQ55824,8113,7836.7,6.0,2.24066
PRQ55050,1196,919.701,20.0,63.6417
PRQ57774,1683,1406.7,15.0,31.2067
PRQ60683,1485,1208.7,10.0,24.2125
PRQ59157,1063,786.701,4.0,14.8802
PRQ60581,2558,2281.7,83.0,106.458
PRQ56201,1810,1533.7,21.0,40.0716
PRQ59983,2415,2138.7,74.0,101.26
PRQ58705,2131,1854.7,19.0,29.9804
PRQ58063,2595,2318.7,18.0,22.7188
PRQ59184,2511,2234.7,2.0,2.6192
PRQ57769,1450,1173.7,12.0,29.9214
PRQ56232,2422,2145.7,2.0,2.72784
PRQ55775,1156,879.701,1.0,3.32677
PRQ59597,1309,1032.7,5.0,14.1695
PRQ58880,844,570.102,10.0,51.3341
PRQ59435,535,264.832,24.0,265.215
PRQ54481,3148,2871.7,12.7197,12.9627
PRQ59092,1845,1568.7,52.0,97.0111
PRQ59167,1736,1459.7,29.0,58.1423
PRQ54534,1017,740.701,5.0,19.7554
PRQ56426,2509,2232.7,2.0,2.62155
PRQ56424,3382,3105.7,19.0,17.9041
PRQ58357,1192,915.701,4.0,12.7839
PRQ60475,4497,4220.7,72.0,49.9236
PRQ58380,1703,1426.7,8.0,16.4103
PRQ58930,2301,2024.7,4.81265,6.95635
PRQ58852,2237,1960.7,14.0,20.8966
PRQ57612,1725,1448.7,10.0,20.2013
PRQ56986,16069,15792.7,37.441,6.93825
PRQ59796,3707,3430.7,35.0,29.8568
PRQ59588,1499,1222.7,12.0,28.7223
PRQ59861,4322,4045.7,1.0,0.723377
PRQ55986,2255,1978.7,2.0,2.95807
PRQ56189,1054,777.701,1.0,3.7631
PRQ59636,1684,1407.7,4.0,8.31588
PRQ59436,1227,950.701,2.0,6.15665
PRQ58799,2362,2085.7,17.0,23.8537
PRQ59832,2441,2164.7,4.0,5.4078
PRQ59951,1727,1450.7,11.0,22.1908
PRQ59770,1342,1065.7,13.0,35.6998
PRQ57754,4285,4008.7,45.0,32.8524
PRQ59908,883,608.274,77.0,370.467
PRQ58470,1834,1557.7,5.0,9.39386
PRQ57134,1652,1375.7,22.0,46.8012
PRQ60291,2613,2336.7,4.0,5.00974
PRQ59631,1880,1603.7,5.0,9.12441
PRQ58518,1666,1389.7,1.0,2.1059
PRQ57229,2174,1897.7,16.0,24.6746
PRQ59426,1485,1208.7,5.0,12.1062
PRQ59549,1667,1390.7,4.0,8.41753
PRQ56052,573,302.512,3.0,29.0227
PRQ56297,1237,960.701,1.0,3.04628
PRQ57795,787,513.816,4.0,22.783
PRQ57390,3476,3199.7,1.0,0.914637
PRQ60619,3334,3057.7,10.0,9.57113
PRQ55553,285,59.7064,1.0,49.0159
PRQ59211,1326,1049.7,5.0,13.94
PRQ59359,2849,2572.7,9.70724,11.0424
PRQ56225,4937,4660.7,1.0,0.627924
PRQ60412,2682,2405.7,16.0,19.4642
PRQ59649,562,291.663,1.0,10.0341
PRQ57283,1301,1024.7,11.0,31.4162
PRQ55930,758,485.067,2.0,12.0666
PRQ58506,2941,2664.7,16.0,17.5724
PRQ59470,1778,1501.7,14.0,27.2837
PRQ56009,4265,3988.7,17.0,12.4731
PRQ58130,2434,2157.7,118.0,160.048
PRQ58363,2436,2159.7,22.0,29.8117
PRQ58246,1678,1401.7,235.0,490.649
PRQ60108,4735,4458.7,156.0,102.394
PRQ56394,3579,3302.7,39.2673,34.7952
PRQ55996,1995,1718.7,7.0,11.9194
PRQ55465,1197,920.701,5.0,15.8931
PRQ55839,2712,2435.7,6.72808,8.08399
PRQ60022,1928,1651.7,16.0,28.3496
PRQ56706,1910,1633.7,15.0,26.8706
PRQ59182,2589,2312.7,1.14182,1.4449
PRQ59611,1923,1646.7,15.0,26.6585
PRQ57512,2884,2607.7,18.0,20.201
PRQ55652,3308,3031.7,32.0,30.8903
PRQ58173,3650,3373.7,4.0,3.46986
PRQ54407,1880,1603.7,12.0,21.8986
PRQ59441,2679,2402.7,1.0,1.21803
PRQ59982,1537,1260.7,2.0,4.64276
PRQ55207,1011,734.701,4.0,15.9334
PRQ57667,1006,729.701,6.0,24.0638
PRQ58712,2087,1810.7,29.0,46.8716
PRQ59835,1579,1302.7,1.0,2.24654
PRQ56951,1462,1185.7,0.295484,0.729318
PRQ59365,868,593.634,3.0,14.7897
PRQ59476,670,398.293,27.0,198.39
PRQ54577,554,283.692,1.0,10.316
PRQ54810,4235,3958.7,8.0,5.9142
PRQ60624,1974,1697.7,14.0,24.1338
PRQ57894,3360,3083.7,1.0,0.949043
PRQ54956,1239,962.701,1.0,3.03995
PRQ56690,575,304.512,1.0,9.61068
PRQ56708,2008,1731.7,1.26888,2.14441
PRQ54694,988,711.701,2.0,8.22415
PRQ60326,1642,1365.7,7.0,15.0003
PRQ56227,1852,1575.7,2.0,3.71462
PRQ60519,375,116.757,4.0,100.262
PRQ60290,2942,2665.7,16.0,17.5658
PRQ57772,937,661.517,1.0,4.42402
PRQ56223,1806,1529.7,4.0,7.65265
PRQ58131,2373,2096.7,6.0,8.37477
PRQ59212,1988,1711.7,12.0,20.5169
PRQ60007,342,92.1525,6.0,190.547
PRQ60411,1545,1268.7,2.0,4.61348
PRQ58779,2507,2230.7,44.0,57.7258
PRQ56643,2070,1793.7,20.0,32.6316
PRQ60282,1181,904.701,5.0,16.1742
PRQ58433,5473,5196.7,48.0,27.0316
PRQ58281,731,458.447,3.0,19.151
PRQ60712,2363,2086.7,12.0,16.8298
PRQ60510,5918,5641.7,18.0,9.33729
PRQ58815,520,250.067,2.0,23.4063
PRQ54435,521,251.067,2.0,23.3131
PRQ56136,1577,1300.7,5.0,11.25
PRQ59431,1354,1077.7,8.0,21.7245
PRQ60686,717,444.582,2.0,13.1655
PRQ57342,3677,3400.7,5.0,4.30289
PRQ58730,1014,737.701,2.0,7.93429
PRQ55484,1074,797.701,1.0,3.66875
PRQ60327,1241,964.701,15.0,45.5048
PRQ59612,763,490.067,2.0,11.9435
PRQ59345,2729,2452.7,19.0,22.6708
PRQ59429,1238,961.701,7.0,21.3018
PRQ54515,428,162.052,1.0,18.0595
PRQ58917,666,394.373,12.0,89.0497
PRQ55555,962,686.049,14.0,59.7216
PRQ55596,1024,747.701,1.0,3.91409
PRQ60379,2020,1743.7,1.0,1.67836
PRQ56160,1756,1479.7,6.12915,12.1223
PRQ60292,1189,912.701,2.0,6.41298
PRQ58770,1607,1330.7,20.0,43.9853
PRQ55606,8279,8002.7,6.0,2.19418
PRQ56977,3557,3280.7,6.0,5.35233
PRQ56969,1047,770.701,1.63816,6.22054
PRQ56793,2751,2474.7,1.0,1.18259
PRQ59384,3007,2730.7,7.0,7.50209
PRQ56874,3230,2953.7,1.0,0.990813
PRQ58857,2026,1749.7,39.0,65.2318
PRQ59681,2186,1909.7,1.03386,1.58436
PRQ55877,2443,2166.7,11.0,14.8577
PRQ59807,1199,922.701,31.0,98.3239
PRQ58704,2150,1873.7,3.0,4.68575
PRQ54446,1479,1202.7,1.0,2.43333
PRQ55292,6078,5801.7,1.05454,0.531945
PRQ59266,2520,2243.7,25.0,32.6087
PRQ58824,2260,1983.7,51.0,75.2406
PRQ56074,1503,1226.7,18.0,42.943
PRQ57175,2829,2552.7,3.0,3.43938
PRQ55540,3876,3599.7,1.0,0.813003
PRQ55906,1476,1199.7,1.0,2.43941
PRQ56540,999,722.701,2.0,8.09897
PRQ60696,1865,1588.7,8.0,14.7369
PRQ60703,4004,3727.7,11.0,8.63595
PRQ55836,2093,1816.7,8.0,12.8874
PRQ58746,2667,2390.7,34.0,41.621
PRQ58416,1912,1635.7,27.0,48.3079
PRQ58562,1323,1046.7,2.0,5.59198
PRQ58725,2391,2114.7,10.0,13.8391
PRQ59118,2370,2093.7,1.0,1.3978
PRQ57030,2154,1877.7,5.0,7.79295
PRQ56058,1416,1139.7,3.0,7.70351
PRQ54960,2322,2045.7,5.0,7.15297
PRQ59757,1264,987.701,2.0,5.92602
PRQ59364,2813,2536.7,61.0,70.3751
PRQ60698,1549,1272.7,3.0,6.89848
PRQ55876,2664,2387.7,3.0,3.67705
PRQ58901,1630,1353.7,8.0,17.2952
PRQ54657,1340,1063.7,9.0,24.7618
PRQ54824,3681,3404.7,1.0,0.859566
PRQ58694,4220,3943.7,3.0,2.22626
PRQ57460,2112,1835.7,34.0,54.2045
PRQ60410,1510,1233.7,19.0,45.0715
PRQ54570,2730,2453.7,2.19669,2.62002
PRQ58448,4947,4670.7,2.0,1.25316
PRQ55390,1975,1698.7,18.0,31.0109
PRQ57875,2484,2207.7,13.0,17.233
PRQ59723,4652,4375.7,59.0,39.4605
PRQ60344,772,498.968,4.0,23.461
PRQ57843,1859,1582.7,11.7665,21.7574
PRQ58526,750,477.164,1.0,6.13325
PRQ54918,6544,6267.7,7.0,3.2685
PRQ55546,625,354.014,1.21011,10.0037
PRQ57039,6203,5926.7,10.7654,5.31591
PRQ59153,1641,1364.7,45.0,96.5014
PRQ58280,1133,856.701,13.0,44.4092
PRQ59602,768,495.018,39.0,230.57
PRQ54865,1705,1428.7,3.0,6.14523
PRQ57091,1575,1298.7,21.0,47.3226
PRQ60536,1048,771.701,21.0,79.6395
PRQ59617,1359,1082.7,1.0,2.70302
PRQ57000,950,674.118,1.0,4.34133
PRQ57655,1875,1598.7,13.0,23.7977
PRQ56126,2848,2571.7,24.0,27.3117
PRQ59407,3168,2891.7,1.0,1.01206
PRQ60029,1430,1153.7,20.0,50.7335
PRQ58581,2093,1816.7,60.0,96.6554
PRQ54676,2150,1873.7,135.0,210.859
PRQ59086,8501,8224.7,3.0,1.06748
PRQ59286,999,722.701,6.0,24.2969
PRQ56156,3408,3131.7,1.0,0.934497
PRQ56026,409,144.67,2.0,40.4585
PRQ58381,968,691.98,8.0,33.8341
PRQ55369,2904,2627.7,19.0,21.161
PRQ60734,1111,834.701,11.0,38.5674
PRQ58110,4050,3773.7,3.0,2.32655
PRQ55541,1851,1574.7,9.0,16.7264
PRQ58796,2236,1959.7,1.0,1.49337
PRQ55202,1825,1548.7,19.0,35.9041
PRQ56926,1729,1452.7,5.0,10.0728
PRQ57643,1218,941.701,18.0,55.9394
PRQ59881,3986,3709.7,1.0,0.788895
PRQ60493,305,69.6127,1.0,42.0407
PRQ55858,4382,4105.7,7.0,4.98964
PRQ56506,3703,3426.7,5.25028,4.48399
PRQ54805,4047,3770.7,1.0,0.776133
PRQ58344,1588,1311.7,37.0,82.5516
PRQ58752,586,315.45,1.0,9.27743
PRQ59296,11039,10762.7,20.0,5.43835
PRQ59610,3876,3599.7,45.0,36.5851
PRQ60050,576,305.481,5.24772,50.2741
PRQ56813,4483,4206.7,2.0,1.39138
PRQ56436,818,544.441,39.0,209.639
PRQ60684,4119,3842.7,82.0,62.4505
PRQ59747,686,414.008,2.0,14.1377
PRQ55950,2438,2161.7,31.0,41.9686
PRQ58458,708,435.582,1.0,6.71875
PRQ56770,4263,3986.7,14.0,10.2772
PRQ55004,4288,4011.7,2.0,1.45902
PRQ55670,2473,2196.7,31.0,41.2999
PRQ60080,1314,1037.7,4.02762,11.3589
PRQ60746,2610,2333.7,25.0,31.3511
PRQ58960,707,434.582,2.0,13.4684
PRQ56608,1416,1139.7,9.0,23.1105
PRQ57471,7772,7495.7,138.0,53.8797
PRQ55616,856,581.928,2.0,10.0582
PRQ60612,6329,6052.7,20.0,9.67028
PRQ55557,1030,753.701,2.0,7.76586
PRQ56680,1957,1680.7,1.0,1.74128
PRQ59070,776,502.918,1.0,5.81917
PRQ54583,3226,2949.7,5.0,4.96078
PRQ59158,1655,1378.7,8.0,16.9816
PRQ58644,341,91.5888,1.0,31.9533
PRQ59332,2475,2198.7,3.0,3.99313
PRQ60219,702,429.669,3.0,20.4336
PRQ59325,2035,1758.7,15.0,24.9608
PRQ59755,576,305.481,0.362193,3.46988
PRQ54746,1990,1713.7,7.0,11.9542
PRQ58302,672,400.252,2.0,14.6236
PRQ59220,3958,3681.7,31.0,24.6418
PRQ55284,4841,4564.7,4.94767,3.1721
PRQ55620,2629,2352.7,2.0,2.48784
PRQ58677,2843,2566.7,31.0,35.3464
PRQ57349,1737,1460.7,2.0,4.00707
PRQ59994,1903,1626.7,3.0,5.39724
PRQ60241,706,433.582,1.0,6.74974
PRQ57332,3230,2953.7,1.0,0.990813
PRQ57928,1328,1051.7,1.0,2.7827
PRQ58062,1759,1482.7,14.0,27.6333
PRQ59629,3106,2829.7,3.0,3.10269
PRQ57106,3670,3393.7,28.0,24.1459
PRQ54707,3408,3131.7,12.0,11.214
PRQ59105,2405,2128.7,1.00893,1.38709
PRQ60728,1913,1636.7,3.0,5.36427
PRQ59721,761,488.067,4.0,23.9849
PRQ58882,1297,1020.7,5.0,14.3361
PRQ55092,1833,1556.7,3.9899,7.50093
PRQ59090,1581,1304.7,2.0,4.48619
PRQ60613,2441,2164.7,20.0,27.039
PRQ56820,1705,1428.7,29.0,59.4039
PRQ55153,1631,1354.7,2.0,4.32061
PRQ59808,1016,739.701,2.0,7.91284
PRQ58438,3399,3122.7,14.0,13.1207
PRQ55892,2029,1752.7,35.0,58.4411
PRQ56788,3020,2743.7,26.0,27.7329
PRQ55071,2261,1984.7,1.0,1.47456
PRQ58045,1561,1284.7,1.0,2.27801
PRQ60284,1540,1263.7,12.0,27.7904
PRQ58200,1210,933.701,42.0,131.644
PRQ59501,2103,1826.7,12.0,19.2253
PRQ59659,3079,2802.7,2.0,2.08839
PRQ59156,1414,1137.7,22.0,56.5917
PRQ59762,5168,4891.7,2.40971,1.44166
PRQ59293,1342,1065.7,17.0,46.6844
PRQ56077,5089,4812.7,3.55761,2.16336
PRQ59327,910,634.774,8.0,36.8833
PRQ57510,1359,1082.7,9.0,24.3272
PRQ59007,1371,1094.7,29.0,77.5284
PRQ57901,881,606.335,5.0,24.1333
PRQ59548,1428,1151.7,12.0,30.493
PRQ60166,1386,1109.7,17.0,44.8334
PRQ57850,930,654.517,21.0,93.8981
PRQ60228,1233,956.701,19.0,58.1214
PRQ57012,5004,4727.7,43.0,26.6181
PRQ57042,1808,1531.7,5.0,9.55332
PRQ60034,1998,1721.7,9.0,15.2983
PRQ55940,3719,3442.7,3.0,2.55024
PRQ60096,2150,1873.7,10.0,15.6192
PRQ56410,4447,4170.7,24.0,16.8407
PRQ54454,1984,1707.7,1.0,1.71375
PRQ55863,1723,1446.7,2.0,4.04585
PRQ59957,3076,2799.7,2.0,2.09063
PRQ56356,2501,2224.7,41.0,53.935
PRQ60470,3471,3194.7,2.0,1.83214
PRQ58125,416,151.053,0.699294,13.5484
PRQ57593,1767,1490.7,26.0,51.0436
PRQ60111,1186,909.701,15.0,48.256
PRQ60063,1533,1256.7,3.0,6.98631
PRQ55199,4198,3921.7,11.0,8.20874
PRQ57525,769,496.018,12.0,70.8015
PRQ60223,1112,835.701,10.0,35.0193
PRQ55702,5088,4811.7,3.0,1.82466
PRQ56755,1904,1627.7,15.0,26.9696
PRQ58771,908,632.774,3.0,13.8749
PRQ58817,1258,981.701,16.0,47.6979
PRQ60606,1100,823.701,3.0,10.6588
PRQ58784,1124,847.701,2.0,6.90471
PRQ56040,4531,4254.7,23.0,15.8204
PRQ59420,2822,2545.7,14.0,16.0946
PRQ55311,3801,3524.7,5.0,4.15151
PRQ54929,4374,4097.7,3.0,2.14259
PRQ57585,1867,1590.7,9.0,16.5582
PRQ60355,3333,3056.7,77.0,73.7218
PRQ59320,1588,1311.7,74.0,165.103
PRQ58740,3713,3436.7,5.0,4.25781
PRQ59656,4570,4293.7,18.0,12.2687
PRQ54552,1098,821.701,68.0,242.188
PRQ57601,952,676.118,1.4289,6.18499
PRQ59966,1371,1094.7,1.0,2.67339
PRQ58377,1119,842.701,37.0,128.495
PRQ58823,4133,3856.7,5.0,3.79413
PRQ58436,3198,2921.7,65.0,65.1082
PRQ58868,983,706.772,9.0,37.2668
PRQ60695,2329,2052.7,33.0,47.0486
PRQ60494,2254,1977.7,15.0,22.1967
PRQ58793,1699,1422.7,13.0,26.7416
PRQ59428,3245,2968.7,8.0,7.88646
PRQ60409,1552,1275.7,28.0,64.2344
PRQ59660,1189,912.701,10.0,32.0649
PRQ59250,948,672.118,2.0,8.70849
PRQ59909,2642,2365.7,105.0,129.894
PRQ56422,7684,7407.7,6.0,2.37042
PRQ56228,2175,1898.7,21.0,32.3684
PRQ59600,705,432.582,5.72706,38.7455
PRQ55861,939,663.384,3.0,13.2347
PRQ59638,740,467.307,3.0,18.7878
PRQ59833,2258,1981.7,9.0,13.2912
PRQ59374,1365,1088.7,47.0,126.342
PRQ60043,3700,3423.7,1.0,0.854796
PRQ56477,2137,1860.7,10.0,15.7283
PRQ55818,1293,1016.7,11.0,31.6634
PRQ56231,582,311.45,3.0,28.1898
PRQ59096,2170,1893.7,31.0,47.9081
PRQ57569,2522,2245.7,3.0,3.90956
PRQ56838,2634,2357.7,2.0,2.48256
PRQ55413,2104,1827.7,1.0,1.60123
PRQ58574,2172,1895.7,6.0,9.26275
PRQ59688,4466,4189.7,6.0,4.19109
PRQ56419,5217,4940.7,4.0,2.36935
PRQ59963,5921,5644.7,36.0,18.6647
PRQ60735,2022,1745.7,133.0,222.967
PRQ59273,1371,1094.7,1.0,2.67339
PRQ58884,539,268.832,1.0,10.8862
PRQ57572,1287,1010.7,15.0,43.4337
PRQ58366,1015,738.701,72.0,285.248
PRQ57408,3849,3572.7,26.0,21.2978
PRQ54718,2353,2076.7,2.0,2.81848
PRQ56168,1481,1204.7,5.0,12.1464
PRQ60377,1472,1195.7,20.0,48.9515
PRQ59154,1958,1681.7,40.0,69.6097
PRQ55611,1117,840.701,2.0,6.96221
PRQ58035,2010,1733.7,1.0,1.68805
PRQ57664,1652,1375.7,32.0,68.0745
PRQ55948,3246,2969.7,2.0,1.97095
PRQ58393,637,365.796,1.0,8.00055
PRQ59424,1519,1242.7,213.0,501.616
PRQ59481,2313,2036.7,2.0,2.87383
PRQ59726,940,664.384,1.0,4.40493
PRQ55881,4217,3940.7,33.0,24.5075
PRQ58641,1797,1520.7,6.0,11.5469
PRQ58813,399,136.406,1.0,21.4548
PRQ58263,2463,2186.7,16.0,21.4136
PRQ55203,1089,812.701,35.0,126.036
PRQ57097,2214,1937.7,2.0,3.02066
PRQ59883,1665,1388.7,10.0,21.0741
PRQ54609,1132,855.701,3.3594,11.4894
PRQ56205,4336,4059.7,10.8795,7.84281
PRQ56815,2197,1920.7,1.20308,1.83313
PRQ60318,209,38.2878,1.0,76.436
PRQ59423,1105,828.701,35.0,123.603
PRQ59622,321,78.83,1.0,37.125
PRQ58347,1806,1529.7,1.0,1.91316
PRQ59174,1351,1074.7,1.0,2.72314
PRQ56021,6094,5817.7,26.0,13.0792
PRQ57733,1530,1253.7,3.0,7.00302
PRQ60701,4481,4204.7,7.23023,5.0324
PRQ56903,2004,1727.7,2.0,3.38782
PRQ58047,1243,966.701,4.0,12.1095
PRQ57411,858,583.87,1.0,5.01236
PRQ60016,2084,1807.7,1.0,1.61894
PRQ57090,1451,1174.7,42.0,104.636
PRQ56076,3043,2766.7,65.0,68.7558
PRQ55552,1969,1692.7,18.0,31.1208
PRQ59028,1624,1347.7,37.0,80.3464
PRQ54958,2253,1976.7,5.0,7.40265
PRQ55660,3763,3486.7,1.45219,1.21889
PRQ56486,4419,4142.7,15.0,10.5966
PRQ54394,9320,9043.7,20.0,6.47205
PRQ59491,2374,2097.7,16.0,22.3221
PRQ58623,2079,1802.7,28.0,45.4562
PRQ57914,981,704.772,1.08824,4.51893
PRQ60630,7049,6772.7,27.0,11.667
PRQ57258,3631,3354.7,23.0,20.0647
PRQ56072,1733,1456.7,42.0,84.3796
PRQ54459,1109,832.701,2.0,7.02909
PRQ58258,1228,951.701,2.0,6.15018
PRQ58775,5588,5311.7,22.0,12.1213
PRQ58548,4537,4260.7,15.0,10.3031
PRQ59462,6043,5766.7,6.0,3.04496
PRQ59318,1999,1722.7,3.0,5.09647
PRQ55429,5394,5117.7,3.0,1.71556
PRQ60580,1449,1172.7,90.0,224.602
PRQ60742,2989,2712.7,26.0,28.0498
PRQ59815,4774,4497.7,10.0623,6.54732
PRQ58449,6876,6599.7,73.0,32.3711
PRQ58568,2040,1763.7,77.0,127.769
PRQ57835,3742,3465.7,92.0,77.6882
PRQ57474,2092,1815.7,9.0,14.5063
PRQ58257,1404,1127.7,6.0,15.571
PRQ57265,3318,3041.7,5.09458,4.90174
PRQ55481,2980,2703.7,1.0,1.08243
PRQ56686,482,212.867,2.0,27.4967
PRQ55752,421,155.609,9.41424,177.055
PRQ60346,2136,1859.7,1.0,1.57368
PRQ59824,513,243.141,2.0,24.073
PRQ59555,1521,1244.7,15.0,35.2683
PRQ57412,1161,884.701,12.0,39.6957
PRQ56217,3925,3648.7,6.0,4.81251
PRQ56652,840,566.272,10.7197,55.4007
PRQ57240,484,214.802,2.0,27.249
PRQ55236,1322,1045.7,1.0,2.79866
PRQ59447,1565,1288.7,13.0,29.5223
PRQ56805,3943,3666.7,3.0,2.39444
PRQ56659,2463,2186.7,5.65593,7.5696
PRQ58836,9912,9635.7,9.36438,2.84416
PRQ59962,7330,7053.7,3.0,1.24469
PRQ56818,2055,1778.7,1.0,1.64534
PRQ56522,970,693.911,13.0,54.8274
PRQ57303,2962,2685.7,5.0,5.44842
PRQ58384,485,215.736,1.0,13.5655
PRQ59223,7732,7455.7,40.0,15.7011
PRQ54877,4055,3778.7,165.0,127.791
PRQ59714,3423,3146.7,2.0,1.86009
PRQ58061,2123,1846.7,2.0,3.16951
PRQ54396,3092,2815.7,42.0,43.6537
PRQ58535,613,342.12,1.0,8.55422
PRQ60554,1908,1631.7,5.87548,10.5381
PRQ55114,450,182.284,1.0,16.0549
PRQ58969,900,625.025,9.0,42.1408
PRQ60074,1601,1324.7,9.0,19.8831
PRQ55378,5110,4833.7,6.0,3.6327
PRQ60015,739,466.307,8.0,50.2084
PRQ60607,469,200.393,24.0,350.499
PRQ54403,2548,2271.7,5.0,6.44135
PRQ60061,1680,1403.7,11.0,22.9338
PRQ60394,2272,1995.7,16.0,23.463
PRQ58413,2057,1780.7,35.0,57.5222
PRQ56104,554,283.692,1.0,10.316
PRQ58856,1426,1149.7,3.0,7.63651
PRQ58707,3441,3164.7,17.0,15.7208
PRQ56169,808,534.604,1.7288,9.46395
PRQ56146,1625,1348.7,5.0,10.8496
PRQ55391,1686,1409.7,7.0,14.5321
PRQ60180,1454,1177.7,12.0,29.8198
PRQ59230,2184,1907.7,5.0,7.6704
PRQ60167,2512,2235.7,70.0,91.6311
PRQ57082,1108,831.701,35.0,123.157
PRQ59665,2675,2398.7,8.0,9.7605
PRQ55817,912,636.647,1.0,4.59685
PRQ59700,2802,2525.7,28.0,32.444
PRQ56049,1245,968.701,3.0,9.06337
PRQ59233,1172,895.701,21.0,68.6143
PRQ60350,5369,5092.7,17.0,9.7692
PRQ59438,603,332.221,21.0,184.991
PRQ60286,542,271.832,1.0,10.7661
PRQ60621,2807,2530.7,9.0,10.4078
PRQ55538,2021,1744.7,25.0,41.9351
PRQ56293,1303,1026.7,14.0,39.9064
PRQ58858,1440,1163.7,1.0,2.51488
PRQ58442,1188,911.701,2.0,6.42001
PRQ60413,1186,909.701,1.0,3.21706
PRQ60697,893,618.212,7.0,33.1374
PRQ57188,5549,5272.7,7.30193,4.05287
PRQ60743,1976,1699.7,1.0,1.72181
PRQ55794,3450,3173.7,200.0,184.426
PRQ59556,1017,740.701,10.0,39.5108
PRQ58864,4258,3981.7,28.0,20.5801
PRQ59299,3021,2744.7,9.0,9.59634
PRQ55281,646,374.684,1.0,7.81076
PRQ58101,338,89.6093,1.0,32.6592
PRQ59386,1208,931.701,5.0,15.7055
PRQ54667,1866,1589.7,1.175,2.16313
PRQ58785,1818,1541.7,12.0,22.7793
PRQ58846,4507,4230.7,3.0,2.07524
PRQ59574,3462,3185.7,35.4959,32.6085
PRQ59903,805,531.764,24.0,132.084
PRQ58910,1177,900.701,22.0,71.4826
PRQ58249,1875,1598.7,30.0,54.9177
PRQ58693,3797,3520.7,5.0,4.15623
PRQ55917,2816,2539.7,1.0,1.15233
PRQ60573,2441,2164.7,14.0,18.9273
PRQ57665,840,566.272,1.0,5.16813
PRQ59261,1352,1075.7,26.0,70.7359
PRQ60710,4706,4429.7,28.0,18.4987
