target_id,length,eff_length,est_counts,tpm
BGIOSGA005099-TA,2412,2127.99,686.0,55.4929
BGIOSGA001174-TA,243,51.4041,33.0,110.509
BGIOSGA024041-TA,1668,1383.99,21.0,2.61198
BGIOSGA019881-TA,723,439.209,32.0,12.5418
BGIOSGA020389-TA,1143,858.987,699.0,140.079
BGIOSGA005028-TA,2283,1998.99,164.0,14.1226
BGIOSGA031042-TA,843,559.049,2.0,0.615832
BGIOSGA016418-TA,1413,1128.99,29.0,4.42172
BGIOSGA017377-TA,2010,1725.99,21.0,2.09442
BGIOSGA012802-TA,1320,1035.99,6.0,0.996963
BGIOSGA019377-TA,1509,1224.99,2.0,0.281048
BGIOSGA019251-TA,798,514.209,41.0472,13.7412
BGIOSGA030418-TA,1233,948.987,111.0,20.1347
BGIOSGA005235-TA,549,265.917,1.0,0.647346
BGIOSGA036598-TA,1278,993.987,100.0,17.3182
BGIOSGA015550-TA,1659,1374.99,36.0,4.50698
BGIOSGA022226-TA,2097,1812.99,38.0,3.60804
BGIOSGA016771-TA,300,67.8774,6.0,15.2163
BGIOSGA017178-TA,1281,996.987,264.211,45.6187
BGIOSGA003591-TA,2022,1737.99,282.0,27.9309
BGIOSGA035602-TA,1623,1338.99,3.0,0.38568
BGIOSGA024177-TA,1362,1077.99,27.0,4.31154
BGIOSGA029270-TA,564,280.807,37.0,22.6817
BGIOSGA030823-TA,1281,996.987,11.0,1.89926
BGIOSGA007595-TA,357,96.9677,2.0,3.55046
BGIOSGA000996-TA,438,159.706,1.0,1.07786
BGIOSGA003723-TA,1401,1116.99,6.0,0.924667
BGIOSGA019896-TA,1806,1521.99,59.0,6.67303
BGIOSGA014802-TA,606,322.361,127.0,67.8177
BGIOSGA005944-TA,1278,993.987,58.5077,10.1324
BGIOSGA019494-TA,693,409.251,43.5294,18.3094
BGIOSGA026189-TA,669,385.29,42.0,18.7648
BGIOSGA025787-TA,3258,2973.99,482.0,27.8991
BGIOSGA025727-TA,1692,1407.99,209.0,25.5523
BGIOSGA010916-TA,237,50.0738,50.0,171.886
BGIOSGA000019-TA,1059,774.987,7.0,1.55484
BGIOSGA017297-TA,201,41.7198,7.0,28.8827
BGIOSGA033222-TA,1476,1191.99,321.0,46.357
BGIOSGA018777-TA,1101,816.987,224.0,47.1971
BGIOSGA027887-TA,960,675.987,26.2774,6.69155
BGIOSGA007493-TA,1659,1374.99,68.0,8.51319
BGIOSGA006167-TA,342,87.9258,6.0,11.7467
BGIOSGA018025-TA,1077,792.987,10.0,2.17078
BGIOSGA002795-TA,1380,1095.99,153.0,24.0308
BGIOSGA014426-TA,927,642.987,43.0,11.5119
BGIOSGA013193-TA,702,418.209,21.0,8.64386
BGIOSGA034434-TA,417,141.528,4708.0,5726.34
BGIOSGA015301-TA,1332,1047.99,39.0,6.40606
BGIOSGA024981-TA,861,577.049,52.0,15.5122
BGIOSGA034789-TA,507,224.455,2.43686,1.86889
BGIOSGA036801-TA,981,696.987,2.0,0.493955
BGIOSGA009539-TA,1650,1365.99,8.0,1.00815
BGIOSGA012320-TA,798,514.209,22.0,7.36486
BGIOSGA011026-TA,606,322.361,84.0,44.8558
BGIOSGA022011-TA,1590,1305.99,5.0,0.659042
BGIOSGA018197-TA,375,109.11,7.0,11.0437
BGIOSGA036347-TA,615,331.328,4.0,2.07818
BGIOSGA010375-TA,1251,966.987,43.7212,7.78313
BGIOSGA001657-TA,660,376.328,1.0,0.45742
BGIOSGA036491-TA,924,639.987,36.0,9.68308
BGIOSGA031390-TA,381,113.564,18.0,27.2844
BGIOSGA009562-TA,1422,1137.99,2.0,0.302535
BGIOSGA026396-TA,1284,999.987,311.0,53.5363
BGIOSGA004802-TA,471,190.147,97.0,87.8141
BGIOSGA025069-TA,1410,1125.99,98.0,14.9822
BGIOSGA017338-TA,471,190.147,46.0,41.6438
BGIOSGA010899-TA,543,259.969,2.0,1.32431
BGIOSGA009686-TA,363,101.137,576.0,980.383
BGIOSGA035719-TA,870,586.049,43.0,12.6304
BGIOSGA020787-TA,1038,753.987,19.0,4.33783
BGIOSGA000256-TA,1566,1281.99,95.0,12.7562
BGIOSGA013245-TA,522,239.222,1.0,0.719582
BGIOSGA002579-TA,930,645.987,46.0,12.2579
BGIOSGA015376-TA,645,361.328,37.0,17.6271
BGIOSGA006511-TA,1446,1161.99,6.0,0.888858
BGIOSGA024189-TA,2532,2247.99,7928.0,607.088
BGIOSGA018036-TA,321,76.8077,88.0,197.224
BGIOSGA006592-TA,1278,993.987,1.0,0.173182
BGIOSGA016046-TA,1632,1347.99,30.0,3.83105
BGIOSGA026914-TA,1062,777.987,15.0,3.31895
BGIOSGA035562-TA,4320,4035.99,208.974,8.91301
BGIOSGA003522-TA,1677,1392.99,240.0,29.6583
BGIOSGA025221-TA,849,565.049,16.0,4.87434
BGIOSGA018721-TA,1167,882.987,9.0,1.75457
BGIOSGA016860-TA,1719,1434.99,189.0,22.6723
BGIOSGA006383-TA,789,505.209,2.0,0.68146
BGIOSGA016319-TA,663,379.328,16.0,7.26084
BGIOSGA022097-TA,693,409.251,226.944,95.4576
BGIOSGA011052-TA,501,218.699,16.0,12.5938
BGIOSGA018168-TA,1275,990.987,7.0,1.21594
BGIOSGA011448-TA,1182,897.987,15.0,2.87543
BGIOSGA008813-TA,1470,1185.99,18.0,2.61261
BGIOSGA033078-TA,3432,3147.99,173.0,9.46009
BGIOSGA018203-TA,1191,906.987,267.0,50.6748
BGIOSGA035758-TA,1683,1398.99,28.1599,3.46497
BGIOSGA005467-TA,1110,825.987,96.0,20.0069
BGIOSGA022361-TA,411,136.515,3.01207,3.79811
BGIOSGA035303-TA,210,44.0154,4.5,17.5991
BGIOSGA019367-TA,2469,2184.99,11.0,0.866615
BGIOSGA037723-TA,2178,1893.99,42.0,3.81728
BGIOSGA006403-TA,963,678.987,90.0,22.8173
BGIOSGA036454-TA,3048,2763.99,1.0,0.0622796
BGIOSGA013857-TA,687,403.251,106.0,45.2494
BGIOSGA010963-TA,663,379.328,65.0,29.4972
BGIOSGA005437-TA,1554,1269.99,16.0,2.16872
BGIOSGA009348-TA,1815,1530.99,16.0,1.799
BGIOSGA028739-TA,1188,903.987,89.0,16.9477
BGIOSGA024235-TA,360,99.1516,696.0,1208.35
BGIOSGA019988-TA,1650,1365.99,9.0,1.13417
BGIOSGA033510-TA,738,454.209,9.0,3.4109
BGIOSGA034711-TA,1560,1275.99,2.0,0.269815
BGIOSGA004206-TA,825,541.158,3.0,0.954288
BGIOSGA006606-TA,1155,870.987,4.0,0.790552
BGIOSGA023570-TA,720,436.209,24.0,9.47105
BGIOSGA005917-TA,2187,1902.99,267.0,24.1523
BGIOSGA006501-TA,942,657.987,26.0,6.80203
BGIOSGA019571-TA,1848,1563.99,115.0,12.6575
BGIOSGA010355-TA,1215,930.987,136.146,25.1735
BGIOSGA036271-TA,465,184.393,3676.0,3431.73
BGIOSGA017320-TA,1005,720.987,7.0,1.67129
BGIOSGA033128-TA,204,42.4619,12.0,48.6479
BGIOSGA026522-TA,1197,912.987,1.0,0.188546
BGIOSGA013291-TA,1335,1050.99,76.0,12.448
BGIOSGA015844-TA,1842,1557.99,1.0,0.110489
BGIOSGA031522-TA,1488,1203.99,2.00343,0.286441
BGIOSGA029543-TA,1503,1218.99,56.0,7.90808
BGIOSGA015464-TA,768,484.209,55.0,19.5529
BGIOSGA020290-TA,1299,1014.99,254.0,43.078
BGIOSGA029711-TA,408,134.128,3.0,3.85022
BGIOSGA026156-TA,3522,3237.99,114.0,6.06055
BGIOSGA028967-TA,4497,4212.99,23.1997,0.947926
BGIOSGA029577-TA,198,41.2463,12.0,50.0816
BGIOSGA001420-TA,753,469.209,17.0,6.23684
BGIOSGA022268-TA,936,651.987,102.0,26.9304
BGIOSGA007583-TA,2244,1959.99,5.0,0.439136
BGIOSGA007857-TA,432,154.465,1.0,1.11443
BGIOSGA029647-TA,162,31.1485,113.0,624.486
BGIOSGA008475-TA,1761,1476.99,6.0,0.699289
BGIOSGA017357-TA,789,505.209,28.0,9.54045
BGIOSGA007195-TA,396,124.942,21.0,28.933
BGIOSGA018922-TA,783,499.209,5.43442,1.87393
BGIOSGA012179-TA,306,70.0943,22.0,54.0284
BGIOSGA009986-TA,1566,1281.99,2.0,0.268552
BGIOSGA016897-TA,735,451.209,183.0,69.816
BGIOSGA016354-TA,1089,804.987,4.0,0.855369
BGIOSGA032688-TA,645,361.328,31.0,14.7687
BGIOSGA007209-TA,1263,978.987,229.0,40.2662
BGIOSGA024839-TA,1851,1566.99,22.0,2.41679
BGIOSGA022669-TA,1821,1536.99,5.0,0.559992
BGIOSGA017828-TA,1179,894.987,4.0,0.769353
BGIOSGA003624-TA,1536,1251.99,123.0,16.9117
BGIOSGA005712-TA,3492,3207.99,141.0,7.56604
BGIOSGA033089-TA,378,111.441,3.0,4.63402
BGIOSGA031606-TA,1611,1326.99,271.0,35.1548
BGIOSGA029975-TA,2169,1884.99,62.0,5.66194
BGIOSGA001140-TA,1218,933.987,26.0,4.79198
BGIOSGA012314-TA,1410,1125.99,2.0,0.305759
BGIOSGA005593-TA,927,642.987,3.0,0.803159
BGIOSGA002913-TA,1524,1239.99,104.0,14.4377
BGIOSGA002595-TA,996,711.987,66.0,15.9571
BGIOSGA029477-TA,1197,912.987,2.0,0.377092
BGIOSGA000491-TA,615,331.328,1.0,0.519546
BGIOSGA032939-TA,1947,1662.99,31.0,3.20889
BGIOSGA034126-TA,522,239.222,124.0,89.2282
BGIOSGA016316-TA,1263,978.987,130.0,22.8585
BGIOSGA025595-TA,447,167.835,188.0,192.823
BGIOSGA008717-TA,396,124.942,73.0,100.577
BGIOSGA007651-TA,1173,888.987,115.0,22.2682
BGIOSGA013905-TA,1155,870.987,8.0,1.5811
BGIOSGA030003-TA,2436,2151.99,1.0,0.0799913
BGIOSGA020362-TA,888,604.049,46.0,13.1089
BGIOSGA009304-TA,1281,996.987,54.0,9.32366
BGIOSGA010362-TA,483,201.414,13.0,11.1105
BGIOSGA010945-TA,1281,996.987,130.0,22.4459
BGIOSGA004629-TA,693,409.251,14.0258,5.89956
BGIOSGA014776-TA,504,221.544,109.0,84.6931
BGIOSGA018593-TA,1806,1521.99,81.0,9.16128
BGIOSGA000395-TA,1398,1113.99,3.0,0.463579
BGIOSGA010112-TA,2142,1857.99,163.0,15.1017
BGIOSGA002207-TA,1662,1377.99,657.0,82.0734
BGIOSGA022845-TA,1800,1515.99,3.0,0.34065
BGIOSGA023799-TA,702,418.209,22.0,9.05547
BGIOSGA028169-TA,2532,2247.99,6.65006,0.50923
BGIOSGA000735-TA,564,280.807,5.0,3.0651
BGIOSGA028171-TA,702,418.209,1.46841,0.604415
BGIOSGA029154-TA,705,421.209,0.0098563,0.00402808
BGIOSGA033682-TA,741,457.209,217.0,81.7009
BGIOSGA027058-TA,621,337.328,1.0,0.510304
BGIOSGA035053-TA,3108,2823.99,3.0,0.182869
BGIOSGA011183-TA,1443,1158.99,35.0,5.19842
BGIOSGA014453-TA,1152,867.987,12.0,2.37985
BGIOSGA019178-TA,654,370.328,4.0,1.85932
BGIOSGA016528-TA,582,298.546,97.0,55.9297
BGIOSGA009571-TA,726,442.209,102.0,39.7058
BGIOSGA031601-TA,672,388.29,1.0,0.443328
BGIOSGA003432-TA,1686,1401.99,100.0,12.2783
BGIOSGA008056-TA,666,382.29,43.0,19.3623
BGIOSGA033267-TA,5046,4761.99,269.0,9.72403
BGIOSGA004271-TA,732,448.209,77.0,29.5728
BGIOSGA029624-TA,921,636.987,165.0,44.5898
BGIOSGA016442-TA,1215,930.987,37.0,6.84133
BGIOSGA009499-TA,228,48.4907,143.0,507.644
BGIOSGA020139-TA,204,42.4619,9.0,36.4859
BGIOSGA012701-TA,579,295.546,7.0,4.07713
BGIOSGA018180-TA,4557,4272.99,7.0,0.282
BGIOSGA001152-TA,1782,1497.99,3.0,0.344743
BGIOSGA000840-TA,1164,879.987,4.0,0.782467
BGIOSGA026457-TA,708,424.209,118.0,47.8833
BGIOSGA009124-TA,846,562.049,8.21761,2.51683
BGIOSGA010409-TA,1221,936.987,72.0,13.2276
BGIOSGA012852-TA,933,648.987,170.0,45.0916
BGIOSGA016487-TA,603,319.361,7.0,3.7731
BGIOSGA020416-TA,2643,2358.99,185.0,13.4998
BGIOSGA025283-TA,855,571.049,8.0,2.41156
BGIOSGA029893-TA,843,559.049,1.0,0.307916
BGIOSGA029442-TA,1335,1050.99,98.0,16.0513
BGIOSGA002500-TA,429,151.876,6.0,6.80057
BGIOSGA013391-TA,2592,2307.99,19.0,1.41711
BGIOSGA036294-TA,3285,3000.99,133.0,7.62904
BGIOSGA015335-TA,237,50.0738,4.26737,14.67
BGIOSGA025002-TA,1032,747.987,25.0,5.75345
BGIOSGA011524-TA,1995,1710.99,271.0,27.265
BGIOSGA004879-TA,507,224.455,17.0,13.0377
BGIOSGA025964-TA,1326,1041.99,25.0,4.13009
BGIOSGA000371-TA,1041,756.987,26.0,5.91245
BGIOSGA037640-TA,2640,2355.99,55.0,4.01857
BGIOSGA022627-TA,1350,1065.99,18.0,2.90672
BGIOSGA004993-TA,1074,789.987,2.0,0.435805
BGIOSGA002450-TA,780,496.209,45.0,15.611
BGIOSGA013018-TA,276,59.7411,100.0,288.144
BGIOSGA013974-TA,675,391.29,111.0,48.8322
BGIOSGA008136-TA,1263,978.987,112.0,19.6935
BGIOSGA008314-TA,801,517.158,27.2084,9.05652
BGIOSGA005933-TA,1341,1056.99,5.0,0.814297
BGIOSGA021671-TA,1446,1161.99,2.0,0.296286
BGIOSGA017637-TA,1068,783.987,54.0,11.8568
BGIOSGA021934-TA,972,687.987,77.0,19.2661
BGIOSGA014957-TA,399,127.14,3.0,4.06182
BGIOSGA006365-TA,669,385.29,22.0,9.82917
BGIOSGA000593-TA,1365,1080.99,134.752,21.4585
BGIOSGA032772-TA,708,424.209,168.0,68.1728
BGIOSGA027570-TA,1449,1164.99,8.0,1.18209
BGIOSGA021523-TA,2061,1776.99,96.0,9.2997
BGIOSGA003279-TA,981,696.987,35.0,8.64422
BGIOSGA028667-TA,321,76.8077,6.0,13.4471
BGIOSGA023500-TA,1635,1350.99,122.0,15.545
BGIOSGA037853-TA,1263,978.987,32.0,5.62672
BGIOSGA015773-TA,597,313.425,5.0,2.74612
BGIOSGA012440-TA,441,162.408,5.0,5.2996
BGIOSGA016635-TA,1158,873.987,60.0,11.8176
BGIOSGA014544-TA,1272,987.987,1.0,0.174233
BGIOSGA008756-TA,888,604.049,28.0,7.97936
BGIOSGA014649-TA,1131,846.987,2.0,0.406477
BGIOSGA019314-TA,306,70.0943,1.35215,3.32067
BGIOSGA021752-TA,1506,1221.99,3.0,0.422607
BGIOSGA016270-TA,222,46.8084,4.0,14.7102
BGIOSGA025875-TA,636,352.328,1.0,0.488579
BGIOSGA029581-TA,351,93.32,56.0,103.299
BGIOSGA018007-TA,1716,1431.99,31.0,3.72653
BGIOSGA017998-TA,1593,1308.99,13.0,1.70958
BGIOSGA008421-TA,1791,1506.99,8.0,0.913824
BGIOSGA014199-TA,294,65.9076,1.0,2.61184
BGIOSGA027065-TA,1032,747.987,3.0,0.690414
BGIOSGA030840-TA,2313,2028.99,2.0,0.169681
BGIOSGA021818-TA,2850,2565.99,136.0,9.12361
BGIOSGA023072-TA,1446,1161.99,13.0,1.92586
BGIOSGA012316-TA,840,556.049,66.0,20.4321
BGIOSGA035484-TA,1281,996.987,21.0,3.62587
BGIOSGA004774-TA,1488,1203.99,119.0,17.014
BGIOSGA034208-TA,1275,990.987,58.0,10.0749
BGIOSGA005509-TA,1086,801.987,32.0,6.86855
BGIOSGA016286-TA,1068,783.987,3.01554,0.662124
BGIOSGA003019-TA,519,236.27,10.0,7.28574
BGIOSGA011393-TA,2946,2661.99,3.04956,0.197203
BGIOSGA005609-TA,2325,2040.99,2.40023,0.202439
BGIOSGA000822-TA,216,45.7457,84.0,316.09
BGIOSGA015509-TA,4239,3954.99,151.0,6.57225
BGIOSGA030562-TA,3066,2781.99,17.0,1.0519
BGIOSGA004136-TA,3039,2754.99,232.0,14.4961
BGIOSGA006852-TA,1578,1293.99,96.0,12.771
BGIOSGA011875-TA,840,556.049,18.0,5.57239
BGIOSGA005754-TA,1239,954.987,19.0,3.42483
BGIOSGA029137-TA,708,424.209,6.0,2.43474
BGIOSGA024498-TA,2346,2061.99,38.0,3.17234
BGIOSGA005752-TA,417,141.528,18.0,21.8934
BGIOSGA011494-TA,2346,2061.99,25.0,2.08707
BGIOSGA029918-TA,2352,2067.99,7.0,0.582683
BGIOSGA023466-TA,1308,1023.99,5.0,0.840539
BGIOSGA002666-TA,999,714.987,6.0,1.44456
BGIOSGA017124-TA,3123,2838.99,90.0,5.45709
BGIOSGA003251-TA,990,705.987,48.0,11.7038
BGIOSGA015239-TA,255,54.3436,1.0,3.16763
BGIOSGA027795-TA,1692,1407.99,61.0,7.45785
BGIOSGA022381-TA,1104,819.987,109.0,22.8824
BGIOSGA037251-TA,159,30.7896,1.0,5.59084
BGIOSGA010088-TA,1419,1134.99,77.0,11.6784
BGIOSGA029125-TA,3237,2952.99,29.0,1.69051
BGIOSGA006913-TA,648,364.328,27.0,12.7571
BGIOSGA036042-TA,237,50.0738,4.0,13.7509
BGIOSGA024653-TA,1752,1467.99,2.0,0.234525
BGIOSGA001343-TA,1713,1428.99,21.0,2.52972
BGIOSGA034311-TA,483,201.414,3.0,2.56397
BGIOSGA035812-TA,225,47.752,1.0,3.60488
BGIOSGA018978-TA,423,146.536,27.0,31.7177
BGIOSGA007042-TA,1278,993.987,66.0,11.43
BGIOSGA028320-TA,639,355.328,2.0,0.968908
BGIOSGA009205-TA,888,604.049,61.3601,17.4862
BGIOSGA002874-TA,1425,1140.99,9.0,1.35783
BGIOSGA000477-TA,2781,2496.99,119.0,8.20376
BGIOSGA025865-TA,489,207.127,2.0,1.66217
BGIOSGA025369-TA,1227,942.987,5.0,0.912739
BGIOSGA028483-TA,1413,1128.99,9.0,1.37226
BGIOSGA012564-TA,519,236.27,23.1033,16.8324
BGIOSGA006271-TA,576,292.576,6.0,3.53017
BGIOSGA010121-TA,924,639.987,12.0,3.22769
BGIOSGA034914-TA,351,93.32,2.0,3.68924
BGIOSGA021202-TA,249,52.878,16.0,52.0868
BGIOSGA028901-TA,3216,2931.99,108.0,6.3408
BGIOSGA008527-TA,627,343.328,42.0,21.0582
BGIOSGA002741-TA,711,427.209,1.0,0.402941
BGIOSGA031295-TA,225,47.752,3.0,10.8146
BGIOSGA031055-TA,1479,1194.99,3.54738,0.511007
BGIOSGA019351-TA,1404,1119.99,8.0,1.22959
BGIOSGA006861-TA,1215,930.987,34.0,6.28663
BGIOSGA005915-TA,912,627.987,107.0,29.3302
BGIOSGA025035-TA,489,207.127,42.0,34.9056
BGIOSGA008943-TA,807,523.158,70.0,23.0328
BGIOSGA025945-TA,507,224.455,35.0,26.8424
BGIOSGA013173-TA,1647,1362.99,68.0,8.58815
BGIOSGA035114-TA,888,604.049,37.0,10.5442
BGIOSGA018437-TA,2571,2286.99,80.0,6.02155
BGIOSGA029222-TA,1104,819.987,272.0,57.1011
BGIOSGA008411-TA,1032,747.987,133.0,30.6083
BGIOSGA033996-TA,1590,1305.99,23.0,3.0316
BGIOSGA014391-TA,591,307.425,3.0,1.67983
BGIOSGA019265-TA,1032,747.987,73.0,16.8001
BGIOSGA027960-TA,567,283.807,17.0,10.3112
BGIOSGA017883-TA,1875,1590.99,99.0,10.7115
BGIOSGA027004-TA,183,37.4473,3.0,13.7906
BGIOSGA013349-TA,5580,5295.99,203.0,6.59829
BGIOSGA012860-TA,1929,1644.99,100.0,10.4645
BGIOSGA022366-TA,1056,771.987,37.0,8.25038
BGIOSGA006848-TA,621,337.328,15.0,7.65457
BGIOSGA026286-TA,2334,2049.99,1.21258,0.101822
BGIOSGA036028-TA,1365,1080.99,47.0,7.48445
BGIOSGA018946-TA,1353,1068.99,614.0,98.8731
BGIOSGA031952-TA,1305,1020.99,209.0,35.2378
BGIOSGA007353-TA,564,280.807,5.0,3.0651
BGIOSGA009042-TA,1392,1107.99,89.0,13.8273
BGIOSGA013590-TA,1374,1089.99,38.0,6.00129
BGIOSGA015810-TA,1077,792.987,1.0,0.217078
BGIOSGA030945-TA,2166,1881.99,502.844,45.9937
BGIOSGA009184-TA,1314,1029.99,377.0,63.0074
BGIOSGA011788-TA,1665,1380.99,103.0,12.839
BGIOSGA022746-TA,3573,3288.99,202.0,10.5723
BGIOSGA023538-TA,1512,1227.99,12.0,1.68217
BGIOSGA001314-TA,729,445.209,71.0,27.4521
BGIOSGA003609-TA,876,592.049,47.0,13.6654
BGIOSGA006055-TA,588,304.455,112.0,63.3253
BGIOSGA008357-TA,1176,891.987,13.0,2.50881
BGIOSGA020532-TA,1113,828.987,70.0,14.5356
BGIOSGA001088-TA,444,165.107,294.0,306.524
BGIOSGA027148-TA,936,651.987,51.0,13.4652
BGIOSGA007741-TA,1536,1251.99,46.0,6.3247
BGIOSGA017105-TA,5043,4758.99,357.0,12.9133
BGIOSGA027894-TA,1119,834.987,81.0,16.6989
BGIOSGA001567-TA,1653,1368.99,212.0,26.6575
BGIOSGA003939-TA,390,120.433,1.0,1.42935
BGIOSGA002065-TA,798,514.209,7.0,2.34337
BGIOSGA012862-TA,1368,1083.99,99.0,15.7215
BGIOSGA021020-TA,1371,1086.99,83.0,13.1443
BGIOSGA013541-TA,1407,1122.99,42.0,6.43809
BGIOSGA012249-TA,1497,1212.99,1.0,0.141914
BGIOSGA000033-TA,1503,1218.99,77.0,10.8736
BGIOSGA012153-TA,3873,3588.99,93.0,4.4606
BGIOSGA022400-TA,3336,3051.99,1.0,0.0564026
BGIOSGA024460-TA,450,170.456,2.0,2.01976
BGIOSGA026804-TA,780,496.209,24.0,8.32585
BGIOSGA010454-TA,615,331.328,33.0,17.145
BGIOSGA017602-TA,1617,1332.99,354.0,45.7151
BGIOSGA035340-TA,360,99.1516,1.0,1.73613
BGIOSGA026683-TA,1002,717.987,23.0,5.51434
BGIOSGA032618-TA,414,138.894,1.42022,1.76018
BGIOSGA034240-TA,3321,3036.99,137.0,7.76533
BGIOSGA012532-TA,1014,729.987,73.0,17.2143
BGIOSGA033101-TA,1185,900.987,38.0,7.26018
BGIOSGA019047-TA,2535,2250.99,21.0,1.60594
BGIOSGA010264-TA,723,439.209,27.0,10.5822
BGIOSGA032153-TA,354,95.2971,13.0,23.4826
BGIOSGA028942-TA,327,79.7029,6.0,12.9586
BGIOSGA005886-TA,630,346.328,71.0,35.2901
BGIOSGA032500-TA,1977,1692.99,3.0,0.305035
BGIOSGA002807-TA,3156,2871.99,57.0,3.41645
BGIOSGA021422-TA,384,115.636,2.0,2.97727
BGIOSGA019986-TA,672,388.29,2.0,0.886657
BGIOSGA001123-TA,537,254.047,21.0,14.2294
BGIOSGA008939-TA,2868,2583.99,896.0,59.6898
BGIOSGA000474-TA,597,313.425,171.0,93.9172
BGIOSGA004296-TA,3309,3024.99,208.0,11.8365
BGIOSGA022112-TA,498,215.786,40.0,31.9094
BGIOSGA010606-TA,753,469.209,389.0,142.713
BGIOSGA025720-TA,255,54.3436,3.0,9.50288
BGIOSGA006135-TA,246,52.2714,4.0,13.1728
BGIOSGA017437-TA,753,469.209,61.0,22.3792
BGIOSGA021921-TA,354,95.2971,9.0,16.2572
BGIOSGA036094-TA,2436,2151.99,142.0,11.3588
BGIOSGA017154-TA,3264,2979.99,29.5038,1.7043
BGIOSGA008688-TA,2814,2529.99,173.0,11.7709
BGIOSGA020818-TA,864,580.049,32.0,9.49659
BGIOSGA013539-TA,2274,1989.99,74.0,6.40123
BGIOSGA015415-TA,2157,1872.99,24.0,2.20576
BGIOSGA011270-TA,1092,807.987,41.0,8.73498
BGIOSGA021321-TA,375,109.11,9.0,14.199
BGIOSGA002563-TA,387,117.967,1202.0,1753.98
BGIOSGA001074-TA,1569,1284.99,75.0,10.0472
BGIOSGA035958-TA,1908,1623.99,18.0,1.90797
BGIOSGA020700-TA,660,376.328,28.0,12.8078
BGIOSGA036588-TA,771,487.209,4.75035,1.67839
BGIOSGA003562-TA,1149,864.987,34.0,6.76631
BGIOSGA031630-TA,957,672.987,289.0,73.922
BGIOSGA025342-TA,1272,987.987,3.0,0.5227
BGIOSGA029777-TA,1092,807.987,8.0,1.70439
BGIOSGA027701-TA,1056,771.987,64.0,14.2709
BGIOSGA016807-TA,2718,2433.99,34.0,2.4046
BGIOSGA012410-TA,2166,1881.99,15.0,1.37201
BGIOSGA014270-TA,1341,1056.99,7.0,1.14002
BGIOSGA029060-TA,375,109.11,17.0,26.8204
BGIOSGA030884-TA,978,693.987,59.4728,14.7519
BGIOSGA004092-TA,1980,1695.99,15.0,1.52248
BGIOSGA029037-TA,1167,882.987,4.0,0.779808
BGIOSGA018115-TA,1047,762.987,44.0,9.927
BGIOSGA035274-TA,2373,2088.99,62.0,5.10903
BGIOSGA004882-TA,1083,798.987,160.0,34.4717
BGIOSGA003915-TA,876,592.049,1.0,0.290753
BGIOSGA022340-TA,1446,1161.99,256.525,38.0023
BGIOSGA010820-TA,1290,1005.99,263.0,45.0034
BGIOSGA013355-TA,1401,1116.99,92.0,14.1782
BGIOSGA008643-TA,1269,984.987,173.0,30.2342
BGIOSGA036088-TA,1860,1575.99,58.3547,6.37391
BGIOSGA013612-TA,930,645.987,52.0,13.8568
BGIOSGA003676-TA,1263,978.987,37.0,6.50589
BGIOSGA033275-TA,1569,1284.99,161.0,21.568
BGIOSGA011606-TA,1569,1284.99,89.0,11.9227
BGIOSGA031343-TA,2601,2316.99,3.0,0.222884
BGIOSGA010559-TA,867,583.049,354.0,104.515
BGIOSGA002311-TA,1782,1497.99,200.0,22.9829
BGIOSGA020987-TA,4203,3918.99,1.30372,0.0572655
BGIOSGA019109-TA,1047,762.987,60.0,13.5368
BGIOSGA013507-TA,2688,2403.99,224.0,16.0398
BGIOSGA004174-TA,5688,5403.99,91.0,2.89874
BGIOSGA031388-TA,411,136.515,107.27,135.264
BGIOSGA008545-TA,327,79.7029,1.0,2.15977
BGIOSGA021328-TA,1107,822.987,85.0,17.779
BGIOSGA030245-TA,957,672.987,150.0,38.3678
BGIOSGA005308-TA,2370,2085.99,1.01158,0.0834775
BGIOSGA023761-TA,447,167.835,5.0,5.12827
BGIOSGA011326-TA,1002,717.987,2575.0,617.366
BGIOSGA037183-TA,546,262.943,137.0,89.6893
BGIOSGA017331-TA,945,660.987,77.0,20.053
BGIOSGA035799-TA,1227,942.987,288.0,52.5738
BGIOSGA003920-TA,1005,720.987,63.0,15.0416
BGIOSGA035096-TA,420,144.14,4.0,4.77702
BGIOSGA005360-TA,807,523.158,410.0,134.907
BGIOSGA018091-TA,564,280.807,65.0,39.8463
BGIOSGA034046-TA,1458,1173.99,734.0,107.625
BGIOSGA030353-TA,579,295.546,25.0,14.5612
BGIOSGA019827-TA,1476,1191.99,9.0,1.29973
BGIOSGA017721-TA,1014,729.987,263.0,62.0187
BGIOSGA023091-TA,1455,1170.99,26.0,3.82211
BGIOSGA028097-TA,3708,3423.99,181.0,9.09973
BGIOSGA016849-TA,759,475.209,51.0,18.4743
BGIOSGA033757-TA,399,127.14,1.29096,1.74788
BGIOSGA029395-TA,810,526.158,62.0,20.2842
BGIOSGA012066-TA,5928,5643.99,91.0,2.77548
BGIOSGA027221-TA,210,44.0154,9.0,35.1982
BGIOSGA020309-TA,1323,1038.99,7.0,1.15977
BGIOSGA000797-TA,888,604.049,36.0,10.2592
BGIOSGA013038-TA,1938,1653.99,13.0,1.35299
BGIOSGA016253-TA,1194,909.987,90.0,17.0251
BGIOSGA014010-TA,2931,2646.99,10.3038,0.670082
BGIOSGA007029-TA,1311,1026.99,24.0,4.0228
