target_id	length	eff_length	est_counts	tpm
BGIOSGA027291-TA	654	370.328	66	30.6789
BGIOSGA022343-TA	1749	1464.99	29	3.40758
BGIOSGA029649-TA	1236	951.987	109	19.7096
BGIOSGA030880-TA	1368	1083.99	209	33.1898
BGIOSGA000059-TA	342	87.9258	0	0
BGIOSGA010530-TA	1377	1092.99	0	0
BGIOSGA019454-TA	1725	1440.99	0	0
BGIOSGA028531-TA	816	532.158	0	0
BGIOSGA013423-TA	876	592.049	41	11.9209
BGIOSGA034992-TA	2088	1803.99	282.101	26.9187
BGIOSGA030438-TA	294	65.9076	24	62.6842
BGIOSGA030941-TA	834	550.049	51	15.9607
BGIOSGA020200-TA	3192	2907.99	8	0.473565
BGIOSGA023855-TA	1206	921.987	4	0.746823
BGIOSGA002935-TA	645	361.328	0	0
BGIOSGA014303-TA	675	391.29	6	2.63958
BGIOSGA033563-TA	450	170.456	1	1.00988
BGIOSGA034972-TA	2517	2232.99	333	25.6708
BGIOSGA022207-TA	936	651.987	4	1.0561
BGIOSGA001914-TA	855	571.049	59	17.7853
BGIOSGA027360-TA	243	51.4041	0	0
BGIOSGA035882-TA	483	201.414	16	13.6745
BGIOSGA033620-TA	888	604.049	0	0
BGIOSGA029843-TA	849	565.049	11	3.35111
BGIOSGA034653-TA	471	190.147	28.4141	25.7233
BGIOSGA001917-TA	1317	1032.99	127	21.1637
BGIOSGA023099-TA	1860	1575.99	7	0.764588
BGIOSGA010269-TA	651	367.328	0	0
BGIOSGA013072-TA	540	256.995	22	14.736
BGIOSGA019329-TA	246	52.2714	11	36.2252
BGIOSGA016153-TA	378	111.441	0	0
BGIOSGA020282-TA	1317	1032.99	113	18.8307
BGIOSGA026765-TA	816	532.158	103	33.318
BGIOSGA036020-TA	645	361.328	157	74.7963
BGIOSGA024453-TA	666	382.29	2	0.900573
BGIOSGA007218-TA	840	556.049	49	15.1693
BGIOSGA033997-TA	423	146.536	0	0
BGIOSGA016572-TA	225	47.752	35	126.171
BGIOSGA029719-TA	2802	2517.99	18	1.23056
BGIOSGA021007-TA	210	44.0154	0	0
BGIOSGA014867-TA	2301	2016.99	0	0
BGIOSGA001204-TA	1392	1107.99	111	17.2453
BGIOSGA030078-TA	2550	2265.99	0	0
BGIOSGA008328-TA	648	364.328	26	12.2846
BGIOSGA027910-TA	234	49.6407	0	0
BGIOSGA026980-TA	210	44.0154	0	0
BGIOSGA006486-TA	591	307.425	2	1.11989
BGIOSGA035435-TA	486	204.292	0	0
BGIOSGA008667-TA	942	657.987	1	0.261616
BGIOSGA028250-TA	792	508.209	45	15.2423
BGIOSGA019609-TA	2241	1956.99	231	20.3192
BGIOSGA026837-TA	618	334.328	0	0
BGIOSGA007659-TA	210	44.0154	202.867	793.394
BGIOSGA034373-TA	3150	2865.99	5	0.300316
BGIOSGA019811-TA	270	58.2874	0	0
BGIOSGA016182-TA	609	325.361	0	0
BGIOSGA027196-TA	1689	1404.99	174	21.3186
BGIOSGA027802-TA	300	67.8774	0	0
BGIOSGA001951-TA	1470	1185.99	355	51.5265
BGIOSGA033922-TA	435	157.064	0	0
BGIOSGA029050-TA	945	660.987	9	2.34386
BGIOSGA009491-TA	696	412.251	0	0
BGIOSGA023025-TA	2895	2610.99	261	17.2075
BGIOSGA021248-TA	2460	2175.99	247	19.5399
BGIOSGA002171-TA	669	385.29	8	3.57424
BGIOSGA010527-TA	813	529.158	42	13.663
BGIOSGA037648-TA	804	520.158	0	0
BGIOSGA004122-TA	1047	762.987	0	0
BGIOSGA021679-TA	1647	1362.99	44	5.55704
BGIOSGA000502-TA	324	78.0458	41.7235	92.0266
BGIOSGA005199-TA	543	259.969	43	28.4727
BGIOSGA003616-TA	204	42.4619	295.093	1196.3
BGIOSGA015191-TA	354	95.2971	0	0
BGIOSGA023578-TA	222	46.8084	0	0
BGIOSGA019928-TA	1095	810.987	25	5.3065
BGIOSGA008847-TA	597	313.425	32	17.5752
BGIOSGA005970-TA	942	657.987	28	7.32526
BGIOSGA005501-TA	828	544.158	3	0.949027
BGIOSGA033762-TA	489	207.127	6	4.98652
BGIOSGA032364-TA	252	53.4592	0	0
BGIOSGA033050-TA	528	245.222	16.8118	11.8015
BGIOSGA032894-TA	384	115.636	0	0
BGIOSGA012049-TA	1647	1362.99	127	16.0396
BGIOSGA034375-TA	636	352.328	0	0
BGIOSGA012662-TA	411	136.515	64	80.7017
BGIOSGA011698-TA	5391	5106.99	664	22.3813
BGIOSGA026331-TA	903	619.049	26.0484	7.24334
BGIOSGA016908-TA	1107	822.987	1	0.209165
BGIOSGA008114-TA	411	136.515	0	0
BGIOSGA010395-TA	1503	1218.99	106	14.9689
BGIOSGA000567-TA	1680	1395.99	257	31.6909
BGIOSGA012983-TA	336	84.5742	0	0
BGIOSGA013146-TA	1110	825.987	2	0.416811
BGIOSGA009584-TA	951	666.987	0	0
BGIOSGA036055-TA	312	72.7162	5	11.8364
BGIOSGA031614-TA	888	604.049	3	0.854931
BGIOSGA006144-TA	660	376.328	252	115.27
BGIOSGA011719-TA	1692	1407.99	37	4.52361
BGIOSGA014864-TA	861	577.049	55	16.4071
BGIOSGA014253-TA	570	286.778	0	0
BGIOSGA004974-TA	186	38.1444	0	0
BGIOSGA029471-TA	636	352.328	15	7.32868
BGIOSGA018849-TA	339	86.1532	0	0
BGIOSGA026501-TA	1371	1086.99	24.1715	3.8279
BGIOSGA037623-TA	705	421.209	393	160.611
BGIOSGA014624-TA	3903	3618.99	108.327	5.15265
BGIOSGA017779-TA	300	67.8774	7	17.7523
BGIOSGA026035-TA	267	57.4583	0	0
BGIOSGA013324-TA	189	38.805	2	8.87205
BGIOSGA010188-TA	1416	1131.99	18	2.73724
BGIOSGA024414-TA	744	460.209	31	11.5955
BGIOSGA017654-TA	2022	1737.99	600	59.4274
BGIOSGA004477-TA	1041	756.987	31	7.04946
BGIOSGA024181-TA	2001	1716.99	4	0.401028
BGIOSGA003190-TA	450	170.456	0	0
BGIOSGA027107-TA	825	541.158	68	21.6305
BGIOSGA037702-TA	783	499.209	0	0
BGIOSGA026853-TA	774	490.209	1	0.351156
BGIOSGA013569-TA	681	397.251	17	7.36658
BGIOSGA018495-TA	435	157.064	0	0
BGIOSGA002273-TA	1362	1077.99	0	0
BGIOSGA007783-TA	759	475.209	4	1.44896
BGIOSGA007315-TA	1716	1431.99	178	21.3975
BGIOSGA014734-TA	1746	1461.99	1	0.117744
BGIOSGA011235-TA	345	89.8453	0	0
BGIOSGA010718-TA	1254	969.987	0	0
BGIOSGA035543-TA	1548	1263.99	0	0
BGIOSGA010031-TA	321	76.8077	0	0
BGIOSGA016526-TA	555	271.862	0	0
BGIOSGA013822-TA	369	105.243	0	0
BGIOSGA020774-TA	1311	1026.99	24	4.0228
BGIOSGA006835-TA	264	56.7738	7	21.2243
BGIOSGA003762-TA	615	331.328	23	11.9495
BGIOSGA026452-TA	1524	1239.99	68	9.44004
BGIOSGA031122-TA	495	212.937	22	17.785
BGIOSGA031072-TA	1449	1164.99	2	0.295523
BGIOSGA029002-TA	744	460.209	0	0
BGIOSGA016247-TA	255	54.3436	0	0
BGIOSGA015184-TA	555	271.862	16	10.131
BGIOSGA032337-TA	1236	951.987	1	0.180822
BGIOSGA031625-TA	870	586.049	1	0.29373
BGIOSGA002514-TA	756	472.209	0	0
BGIOSGA034966-TA	354	95.2971	4	7.22541
BGIOSGA025653-TA	603	319.361	0	0
BGIOSGA004495-TA	201	41.7198	0	0
BGIOSGA003546-TA	930	645.987	0	0
BGIOSGA032840-TA	1167	882.987	3	0.584856
BGIOSGA005678-TA	975	690.987	101	25.1613
BGIOSGA009856-TA	816	532.158	64	20.7024
BGIOSGA011725-TA	948	663.987	57.7266	14.9658
BGIOSGA016661-TA	456	176.052	0	0
BGIOSGA030848-TA	1917	1632.99	44	4.63823
BGIOSGA027590-TA	309	71.2784	0	0
BGIOSGA016917-TA	2805	2520.99	2	0.136566
BGIOSGA017129-TA	507	224.455	0	0
BGIOSGA033359-TA	957	672.987	0	0
BGIOSGA003259-TA	1080	795.987	0	0
BGIOSGA027688-TA	426	149.078	175	202.072
BGIOSGA013424-TA	1515	1230.99	6	0.839035
BGIOSGA027365-TA	450	170.456	2	2.01976
BGIOSGA028295-TA	2517	2232.99	5	0.385448
BGIOSGA015178-TA	990	705.987	36	8.77785
BGIOSGA017867-TA	444	165.107	1	1.0426
BGIOSGA013519-TA	1566	1281.99	23	3.08835
BGIOSGA003552-TA	1530	1245.99	145	20.0326
BGIOSGA020069-TA	1188	903.987	0	0
BGIOSGA026608-TA	1638	1353.99	0	0
BGIOSGA006125-TA	2151	1866.99	64	5.90094
BGIOSGA035418-TA	1791	1506.99	0	0
BGIOSGA014068-TA	714	430.209	3.32654	1.33105
BGIOSGA008547-TA	579	295.546	0	0
BGIOSGA013578-TA	375	109.11	0	0
BGIOSGA018489-TA	2532	2247.99	115	8.80615
BGIOSGA034215-TA	471	190.147	0	0
BGIOSGA016278-TA	1992	1707.99	0	0
BGIOSGA022856-TA	798	514.209	6	2.0086
BGIOSGA026294-TA	897	613.049	0	0
BGIOSGA006690-TA	2010	1725.99	26	2.59309
BGIOSGA021052-TA	249	52.878	0	0
BGIOSGA004007-TA	444	165.107	0	0
BGIOSGA031757-TA	585	301.546	233.603	133.354
BGIOSGA009218-TA	1065	780.987	55	12.1228
BGIOSGA020186-TA	222	46.8084	0	0
BGIOSGA011506-TA	588	304.455	0	0
BGIOSGA014279-TA	2253	1968.99	8	0.699406
BGIOSGA021269-TA	1965	1680.99	0	0
BGIOSGA031126-TA	3282	2997.99	14	0.80386
BGIOSGA012488-TA	384	115.636	0	0
BGIOSGA007602-TA	1431	1146.99	10	1.5008
BGIOSGA030596-TA	429	151.876	1	1.13343
BGIOSGA012415-TA	1020	735.987	87	20.3485
BGIOSGA036635-TA	1206	921.987	0	0
BGIOSGA017208-TA	1068	783.987	36	7.90453
BGIOSGA003324-TA	336	84.5742	12	24.4245
BGIOSGA037061-TA	450	170.456	3	3.02964
BGIOSGA025320-TA	3354	3069.99	179	10.0369
BGIOSGA016520-TA	1365	1080.99	21	3.34411
BGIOSGA032061-TA	2847	2562.99	26.6869	1.79239
BGIOSGA012351-TA	237	50.0738	9	30.9395
BGIOSGA004751-TA	522	239.222	0	0
BGIOSGA000771-TA	231	49.0021	63	221.314
BGIOSGA017817-TA	2094	1809.99	366	34.8087
BGIOSGA013818-TA	1110	825.987	5	1.04203
BGIOSGA032526-TA	384	115.636	0	0
BGIOSGA023265-TA	1644	1359.99	0	0
BGIOSGA001691-TA	462	181.652	0	0
BGIOSGA030920-TA	1143	858.987	5	1.002
BGIOSGA032531-TA	1470	1185.99	0	0
BGIOSGA029587-TA	333	82.6014	0	0
BGIOSGA035962-TA	1095	810.987	27	5.73102
BGIOSGA008071-TA	372	107.112	2	3.2142
BGIOSGA032328-TA	1776	1491.99	9.96016	1.14917
BGIOSGA013473-TA	6171	5886.99	946	27.6618
BGIOSGA006031-TA	195	40.5234	42	178.413
BGIOSGA032436-TA	1029	744.987	7	1.61745
BGIOSGA020076-TA	1971	1686.99	1	0.10204
BGIOSGA010127-TA	1596	1311.99	75	9.84043
BGIOSGA036414-TA	1263	978.987	14	2.46169
BGIOSGA032613-TA	1587	1302.99	101	13.3433
BGIOSGA035197-TA	1170	885.987	0	0
BGIOSGA037078-TA	252	53.4592	29	93.3807
BGIOSGA023839-TA	429	151.876	0	0
BGIOSGA020597-TA	1719	1434.99	121	14.5151
BGIOSGA005335-TA	417	141.528	0	0
BGIOSGA009816-TA	636	352.328	0	0
BGIOSGA021019-TA	1344	1059.99	1	0.162398
BGIOSGA004537-TA	300	67.8774	0	0
BGIOSGA020717-TA	483	201.414	47	40.1689
BGIOSGA017280-TA	1281	996.987	34	5.87045
BGIOSGA015053-TA	573	289.663	20.4245	12.1378
BGIOSGA030986-TA	1212	927.987	5	0.927492
BGIOSGA035037-TA	2367	2082.99	17	1.4049
BGIOSGA031408-TA	894	610.049	7	1.97522
BGIOSGA019282-TA	2562	2277.99	89.5743	6.76884
BGIOSGA016173-TA	1647	1362.99	26	3.2837
BGIOSGA008907-TA	1626	1341.99	9.14418	1.17295
BGIOSGA033614-TA	1137	852.987	38	7.66873
BGIOSGA017399-TA	1440	1155.99	8	1.19129
BGIOSGA003130-TA	1698	1413.99	0	0
BGIOSGA036500-TA	807	523.158	2	0.658081
BGIOSGA009899-TA	1011	726.987	0	0
BGIOSGA021364-TA	1581	1296.99	0	0
BGIOSGA016843-TA	528	245.222	49	34.3968
BGIOSGA004294-TA	2106	1821.99	0	0
BGIOSGA007903-TA	615	331.328	144	74.8146
BGIOSGA034193-TA	1431	1146.99	92	13.8074
BGIOSGA033596-TA	1350	1065.99	47.3238	7.64205
BGIOSGA017528-TA	528	245.222	31	21.7613
BGIOSGA023983-TA	636	352.328	0	0
BGIOSGA021499-TA	810	526.158	1	0.327164
BGIOSGA002154-TA	1839	1554.99	24	2.65685
BGIOSGA019871-TA	1287	1002.99	20	3.43255
BGIOSGA030726-TA	189	38.805	295	1308.63
BGIOSGA008582-TA	984	699.987	0	0
BGIOSGA014547-TA	1653	1368.99	163	20.4961
BGIOSGA027934-TA	510	227.409	0	0
BGIOSGA012627-TA	270	58.2874	0	0
BGIOSGA024962-TA	1584	1299.99	13.01	1.72274
BGIOSGA011654-TA	345	89.8453	8	15.3277
BGIOSGA024676-TA	447	167.835	0	0
BGIOSGA016510-TA	1434	1149.99	71	10.6279
BGIOSGA034096-TA	690	406.251	0	0
BGIOSGA030263-TA	1398	1113.99	12	1.85431
BGIOSGA006916-TA	891	607.049	44	12.477
BGIOSGA031674-TA	2487	2202.99	1	0.0781394
BGIOSGA027956-TA	975	690.987	0	0
BGIOSGA014349-TA	894	610.049	41	11.5691
BGIOSGA030268-TA	1563	1278.99	0	0
BGIOSGA025119-TA	1455	1170.99	128	18.8166
BGIOSGA022398-TA	711	427.209	31	12.4912
BGIOSGA000153-TA	1605	1320.99	54	7.03684
BGIOSGA015708-TA	1056	771.987	16	3.56773
BGIOSGA017748-TA	189	38.805	0	0
BGIOSGA020799-TA	1269	984.987	141	24.6417
BGIOSGA003349-TA	1434	1149.99	64	9.58008
BGIOSGA034171-TA	2880	2595.99	1	0.0663101
BGIOSGA008128-TA	297	66.787	0	0
BGIOSGA022145-TA	921	636.987	17	4.5941
BGIOSGA004509-TA	1122	837.987	0	0
BGIOSGA018530-TA	621	337.328	0	0
BGIOSGA021409-TA	294	65.9076	1	2.61184
BGIOSGA012580-TA	2583	2298.99	246	18.4196
BGIOSGA024003-TA	132	24.9669	0	0
BGIOSGA023995-TA	765	481.209	5	1.78862
BGIOSGA037554-TA	204	42.4619	0	0
BGIOSGA004408-TA	1578	1293.99	2	0.266062
BGIOSGA000673-TA	789	505.209	3	1.02219
BGIOSGA018896-TA	5130	4845.99	1420	50.4415
BGIOSGA036235-TA	1539	1254.99	2	0.27433
BGIOSGA024822-TA	474	192.992	2	1.78391
BGIOSGA011458-TA	753	469.209	9739	3572.97
BGIOSGA037326-TA	1485	1200.99	17	2.43665
BGIOSGA028013-TA	303	68.9516	2	4.99307
BGIOSGA026587-TA	543	259.969	84	55.621
BGIOSGA027465-TA	453	173.194	0	0
BGIOSGA001586-TA	534	251.148	0	0
BGIOSGA032421-TA	1608	1323.99	0	0
BGIOSGA005839-TA	1857	1572.99	23	2.51701
BGIOSGA017310-TA	1170	885.987	212	41.1899
BGIOSGA022496-TA	573	289.663	16	9.50843
BGIOSGA002674-TA	1161	876.987	0	0
BGIOSGA002115-TA	1923	1638.99	0	0
BGIOSGA019038-TA	441	162.408	16	16.9587
BGIOSGA017729-TA	1065	780.987	0	0
BGIOSGA016088-TA	1233	948.987	0	0
BGIOSGA008681-TA	3114	2829.99	56	3.40632
BGIOSGA019518-TA	378	111.441	40	61.7869
BGIOSGA035878-TA	4677	4392.99	46	1.80252
BGIOSGA030690-TA	1167	882.987	1	0.194952
BGIOSGA013941-TA	729	445.209	105	40.5982
BGIOSGA005300-TA	417	141.528	5	6.0815
BGIOSGA018263-TA	759	475.209	3	1.08672
BGIOSGA017130-TA	1230	945.987	0	0
BGIOSGA032853-TA	1233	948.987	0	0
BGIOSGA019024-TA	243	51.4041	0	0
BGIOSGA015147-TA	252	53.4592	0	0
BGIOSGA002032-TA	162	31.1485	0	0
BGIOSGA021857-TA	306	70.0943	0	0
BGIOSGA022508-TA	744	460.209	3	1.12214
BGIOSGA011037-TA	1338	1053.99	107	17.4755
BGIOSGA026489-TA	369	105.243	18	29.4417
BGIOSGA033240-TA	3147	2862.99	0	0
BGIOSGA023605-TA	774	490.209	217	76.2009
BGIOSGA004717-TA	675	391.29	1	0.439929
BGIOSGA005807-TA	1161	876.987	19	3.72943
BGIOSGA005908-TA	300	67.8774	0	0
BGIOSGA002597-TA	963	678.987	0	0
BGIOSGA022880-TA	390	120.433	0	0
BGIOSGA018918-TA	2670	2385.99	75.905	5.47626
BGIOSGA031005-TA	495	212.937	826	667.746
BGIOSGA016024-TA	2046	1761.99	0	0
BGIOSGA013403-TA	1419	1134.99	21	3.18501
BGIOSGA000580-TA	2844	2559.99	4	0.26897
BGIOSGA001915-TA	2148	1863.99	60	5.54103
BGIOSGA025799-TA	3252	2967.99	85	4.92991
BGIOSGA001454-TA	1023	738.987	1	0.232941
BGIOSGA035404-TA	558	274.862	44	27.5562
BGIOSGA004523-TA	4344	4059.99	47	1.99276
BGIOSGA030836-TA	861	577.049	0	0
BGIOSGA032508-TA	339	86.1532	0	0
BGIOSGA023387-TA	372	107.112	0	0
BGIOSGA015071-TA	7518	7233.99	15.0284	0.357617
BGIOSGA023433-TA	3186	2901.99	4	0.237272
BGIOSGA033156-TA	3282	2997.99	17	0.976116
BGIOSGA037277-TA	1005	720.987	0	0
BGIOSGA001575-TA	867	583.049	0	0
BGIOSGA016920-TA	1044	759.987	272	61.6091
BGIOSGA009840-TA	1320	1035.99	59	9.80347
BGIOSGA037827-TA	879	595.049	1	0.289287
BGIOSGA008066-TA	465	184.393	0	0
BGIOSGA025694-TA	906	622.049	3	0.830193
BGIOSGA020650-TA	282	61.4385	66	184.921
BGIOSGA021375-TA	474	192.992	0	0
BGIOSGA034273-TA	354	95.2971	0	0
BGIOSGA035251-TA	348	91.3985	0	0
BGIOSGA023455-TA	3066	2781.99	278	17.2017
BGIOSGA006415-TA	654	370.328	0	0
BGIOSGA012467-TA	393	122.626	0.5	0.701894
BGIOSGA022479-TA	576	292.576	0	0
BGIOSGA029902-TA	327	79.7029	12	25.9173
BGIOSGA019968-TA	1803	1518.99	65	7.36617
BGIOSGA025169-TA	1572	1287.99	410	54.7967
BGIOSGA035348-TA	279	60.3369	0	0
BGIOSGA009784-TA	1818	1533.99	1	0.112217
BGIOSGA018912-TA	576	292.576	24	14.1207
BGIOSGA034361-TA	225	47.752	16	57.6781
BGIOSGA007093-TA	534	251.148	8	5.48331
BGIOSGA021145-TA	384	115.636	1	1.48864
BGIOSGA011856-TA	1365	1080.99	97	15.4466
BGIOSGA024816-TA	2196	1911.99	58	5.22186
BGIOSGA010175-TA	561	277.835	114	70.6318
BGIOSGA020757-TA	1671	1386.99	289	35.868
BGIOSGA030678-TA	693	409.251	0	0
BGIOSGA002619-TA	468	187.224	0	0
BGIOSGA027867-TA	816	532.158	0	0
BGIOSGA010823-TA	294	65.9076	0	0
BGIOSGA011951-TA	411	136.515	0	0
BGIOSGA009314-TA	996	711.987	152	36.7497
BGIOSGA024513-TA	309	71.2784	4	9.66016
BGIOSGA008711-TA	453	173.194	0.5	0.496958
BGIOSGA037535-TA	384	115.636	1	1.48864
BGIOSGA037170-TA	399	127.14	0	0
BGIOSGA007770-TA	429	151.876	0	0
BGIOSGA009870-TA	3231	2946.99	116	6.77582
BGIOSGA000237-TA	1191	906.987	172	32.6445
BGIOSGA021315-TA	396	124.942	86	118.487
BGIOSGA019579-TA	2541	2256.99	8	0.610159
BGIOSGA007136-TA	1182	897.987	201	38.5308
BGIOSGA001445-TA	345	89.8453	0	0
BGIOSGA020058-TA	864	580.049	0	0
BGIOSGA008337-TA	2118	1833.99	282	26.4688
BGIOSGA010511-TA	363	101.137	0	0
BGIOSGA018750-TA	1608	1323.99	0	0
BGIOSGA020167-TA	1290	1005.99	0	0
BGIOSGA026128-TA	378	111.441	0	0
BGIOSGA000304-TA	1749	1464.99	26.4771	3.11113
BGIOSGA010843-TA	339	86.1532	0	0
BGIOSGA029934-TA	969	684.987	14	3.51826
BGIOSGA035910-TA	1092	807.987	5	1.06524
BGIOSGA024325-TA	831	547.049	8	2.51736
BGIOSGA024900-TA	1584	1299.99	1	0.132417
BGIOSGA036811-TA	1377	1092.99	0	0
BGIOSGA011559-TA	969	684.987	1	0.251304
BGIOSGA027149-TA	585	301.546	0	0
BGIOSGA022835-TA	930	645.987	515	137.235
BGIOSGA008739-TA	981	696.987	18	4.4456
BGIOSGA013994-TA	348	91.3985	0	0
BGIOSGA021891-TA	1149	864.987	16.3653	3.25684
BGIOSGA028815-TA	270	58.2874	1	2.9533
BGIOSGA024852-TA	1167	882.987	0	0
BGIOSGA021066-TA	1587	1302.99	0	0
BGIOSGA031851-TA	651	367.328	0	0
BGIOSGA019723-TA	1611	1326.99	63	8.17252
BGIOSGA022108-TA	1095	810.987	5	1.0613
BGIOSGA019170-TA	1272	987.987	37	6.44663
BGIOSGA011586-TA	1446	1161.99	0	0
BGIOSGA000137-TA	681	397.251	0	0
BGIOSGA034387-TA	789	505.209	8	2.72584
BGIOSGA026014-TA	723	439.209	0	0
BGIOSGA024815-TA	390	120.433	0	0
BGIOSGA010080-TA	1143	858.987	1	0.200399
BGIOSGA019008-TA	1311	1026.99	0	0
BGIOSGA006101-TA	1434	1149.99	0	0
BGIOSGA015390-TA	246	52.2714	0	0
BGIOSGA036071-TA	705	421.209	11	4.49549
BGIOSGA021494-TA	1530	1245.99	0	0
BGIOSGA002789-TA	312	72.7162	0	0
BGIOSGA032562-TA	2916	2631.99	0	0
BGIOSGA005444-TA	1884	1599.99	142	15.2776
BGIOSGA012335-TA	1356	1071.99	435	69.8525
BGIOSGA026104-TA	1380	1095.99	242	38.0095
BGIOSGA009326-TA	1596	1311.99	4	0.524823
BGIOSGA027229-TA	1842	1557.99	2	0.220978
BGIOSGA016841-TA	369	105.243	0	0
BGIOSGA012032-TA	1926	1641.99	2	0.209673
BGIOSGA013668-TA	300	67.8774	1.15645	2.93282
BGIOSGA011067-TA	3144	2859.99	87	5.23645
BGIOSGA019239-TA	2319	2034.99	75	6.34427
BGIOSGA030071-TA	1407	1122.99	101	15.4821
BGIOSGA024956-TA	621	337.328	144.234	73.6035
BGIOSGA004222-TA	1878	1593.99	529	57.1285
BGIOSGA007514-TA	1440	1155.99	39	5.80756
BGIOSGA021888-TA	1176	891.987	0	0
BGIOSGA015657-TA	2946	2661.99	0	0
BGIOSGA008741-TA	657	373.328	3	1.38329
BGIOSGA005962-TA	522	239.222	102	73.3974
BGIOSGA010884-TA	981	696.987	3.67377	0.90734
BGIOSGA032985-TA	1086	801.987	0	0
BGIOSGA031364-TA	498	215.786	0	0
BGIOSGA004673-TA	939	654.987	2	0.525629
BGIOSGA017569-TA	927	642.987	1	0.26772
BGIOSGA009142-TA	2202	1917.99	0	0
BGIOSGA016050-TA	651	367.328	0	0
BGIOSGA010546-TA	345	89.8453	79	151.361
BGIOSGA009117-TA	1611	1326.99	23	2.98362
BGIOSGA031034-TA	792	508.209	0	0
BGIOSGA012195-TA	630	346.328	0	0
BGIOSGA013923-TA	1650	1365.99	12	1.51223
BGIOSGA019447-TA	2484	2199.99	1	0.078246
BGIOSGA023780-TA	849	565.049	2	0.609293
BGIOSGA011192-TA	1413	1128.99	4	0.609892
BGIOSGA001938-TA	180	36.2609	0	0
BGIOSGA005951-TA	861	577.049	1	0.298311
BGIOSGA031186-TA	1359	1074.99	1	0.160132
BGIOSGA024281-TA	450	170.456	322	325.181
BGIOSGA028672-TA	480	198.636	0	0
BGIOSGA004095-TA	1302	1017.99	5	0.845493
BGIOSGA012640-TA	1506	1221.99	7	0.986083
BGIOSGA021999-TA	1887	1602.99	387	41.5588
BGIOSGA032372-TA	948	663.987	0	0
BGIOSGA029598-TA	3273	2988.99	137	7.89003
BGIOSGA000981-TA	450	170.456	0	0
BGIOSGA022964-TA	1698	1413.99	140	17.0437
BGIOSGA019567-TA	504	221.544	0	0
BGIOSGA030086-TA	624	340.328	19	9.61032
BGIOSGA002928-TA	1398	1113.99	0	0
BGIOSGA008167-TA	204	42.4619	12	48.6479
BGIOSGA015087-TA	540	256.995	9.11482	6.10527
BGIOSGA003911-TA	717	433.209	0	0
BGIOSGA021849-TA	678	394.251	1	0.436626
BGIOSGA015948-TA	1119	834.987	0	0
BGIOSGA031771-TA	402	129.455	0	0
BGIOSGA026553-TA	1545	1260.99	0	0
BGIOSGA026664-TA	333	82.6014	0	0
BGIOSGA018097-TA	768	484.209	0	0
BGIOSGA026847-TA	1515	1230.99	4	0.559357
BGIOSGA015887-TA	573	289.663	41.5429	24.688
BGIOSGA029394-TA	780	496.209	0	0
BGIOSGA009774-TA	435	157.064	6	6.57593
BGIOSGA004502-TA	984	699.987	2	0.491838
BGIOSGA012815-TA	843	559.049	237	72.9761
BGIOSGA025153-TA	402	129.455	158	210.097
BGIOSGA020784-TA	1245	960.987	0	0
BGIOSGA004028-TA	774	490.209	0	0
BGIOSGA013100-TA	720	436.209	1.19148	0.47019
BGIOSGA005376-TA	2469	2184.99	146	11.5023
BGIOSGA007261-TA	1437	1152.99	0	0
BGIOSGA030097-TA	1530	1245.99	2	0.276311
BGIOSGA000849-TA	1521	1236.99	84	11.6895
BGIOSGA013651-TA	1419	1134.99	0	0
BGIOSGA016085-TA	915	630.987	0	0
BGIOSGA010053-TA	171	33.3107	2	10.3354
BGIOSGA004738-TA	624	340.328	0	0
BGIOSGA031274-TA	354	95.2971	24	43.3525
BGIOSGA006078-TA	897	613.049	3	0.84238
BGIOSGA022689-TA	2238	1953.99	72	6.34297
BGIOSGA027859-TA	1773	1488.99	125.43	14.5008
BGIOSGA003418-TA	1866	1581.99	518	56.3649
BGIOSGA034981-TA	543	259.969	2	1.32431
BGIOSGA035750-TA	2217	1932.99	345	30.7236
BGIOSGA012614-TA	1212	927.987	156	28.9378
BGIOSGA033780-TA	3864	3579.99	98	4.71223
BGIOSGA005013-TA	2043	1758.99	0	0
BGIOSGA004549-TA	591	307.425	8	4.47954
BGIOSGA005079-TA	228	48.4907	0	0
BGIOSGA024846-TA	2907	2622.99	65	4.26579
BGIOSGA009644-TA	1104	819.987	0	0
BGIOSGA009603-TA	825	541.158	91	28.9467
BGIOSGA033185-TA	342	87.9258	26	50.9025
BGIOSGA009219-TA	282	61.4385	0	0
BGIOSGA018210-TA	594	310.425	0	0
BGIOSGA027901-TA	606	322.361	14	7.47596
BGIOSGA006543-TA	324	78.0458	0	0
BGIOSGA016550-TA	603	319.361	0	0
BGIOSGA005008-TA	759	475.209	185	67.0145
BGIOSGA034482-TA	1629	1344.99	2	0.255973
BGIOSGA029817-TA	1152	867.987	0	0
BGIOSGA017220-TA	3534	3249.99	47	2.48942
BGIOSGA037114-TA	441	162.408	25	26.498
BGIOSGA020095-TA	1386	1101.99	1	0.156209
BGIOSGA031389-TA	612	328.361	33	17.2999
BGIOSGA019940-TA	405	131.718	0	0
BGIOSGA026901-TA	1866	1581.99	121	13.1663
BGIOSGA002687-TA	375	109.11	0	0
BGIOSGA001398-TA	513	230.409	3	2.24132
BGIOSGA025713-TA	2397	2112.99	0	0
BGIOSGA029855-TA	1344	1059.99	8	1.29919
BGIOSGA029179-TA	201	41.7198	0	0
BGIOSGA017915-TA	1611	1326.99	8	1.03778
